total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,stringency_index,population_density,reproduction_rate
8896.0,17.0,251.0,1.0,1627.626,3.11,45.923,0.183,5124.0,278761.0,51.003,0.937,0.0041,243.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,0.88
8902.0,6.0,251.0,0.0,1628.724,1.098,45.923,0.0,4749.0,283510.0,51.871,0.869,0.0042,235.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,0.85
8921.0,19.0,251.0,0.0,1632.2,3.476,45.923,0.0,4543.0,288053.0,52.703,0.831,0.0032,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,0.84
8926.0,5.0,251.0,0.0,1633.115,0.915,45.923,0.0,1430.0,289483.0,52.964,0.262,0.0029,347.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,0.82
8930.0,4.0,251.0,0.0,1633.847,0.732,45.923,0.0,1199.0,290682.0,53.184,0.219,0.0027,373.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,0.81
8936.0,6.0,251.0,0.0,1634.944,1.098,45.923,0.0,6328.0,297010.0,54.341,1.158,0.0026,383.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,0.79
8947.0,11.0,251.0,0.0,1636.957,2.013,45.923,0.0,5351.0,302361.0,55.32,0.979,0.0024,422.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,0.79
8950.0,3.0,251.0,0.0,1637.506,0.549,45.923,0.0,5307.0,307668.0,56.291,0.971,0.0019,535.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,0.79
8965.0,15.0,252.0,1.0,1640.25,2.744,46.106,0.183,4819.0,312487.0,57.173,0.882,0.0022,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,0.82
8974.0,9.0,252.0,0.0,1641.897,1.647,46.106,0.0,4703.0,317190.0,58.034,0.86,0.0018,549.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,0.83
8977.0,3.0,252.0,0.0,1642.446,0.549,46.106,0.0,1397.0,318587.0,58.289,0.256,0.0018,570.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,0.85
8981.0,4.0,252.0,0.0,1643.178,0.732,46.106,0.0,1201.0,319788.0,58.509,0.22,0.0018,570.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,0.88
8984.0,3.0,253.0,1.0,1643.727,0.549,46.289,0.183,6377.0,326165.0,59.676,1.167,0.0016,607.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,0.9
9001.0,17.0,253.0,0.0,1646.837,3.11,46.289,0.0,5268.0,331433.0,60.639,0.964,0.0019,538.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,0.95
9011.0,10.0,253.0,0.0,1648.667,1.83,46.289,0.0,5409.0,336842.0,61.629,0.99,0.0021,478.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,0.96
9015.0,4.0,254.0,1.0,1649.398,0.732,46.472,0.183,4562.0,341404.0,62.464,0.835,0.0017,578.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,0.96
9025.0,10.0,255.0,1.0,1651.228,1.83,46.655,0.183,4147.0,345551.0,63.223,0.759,0.0018,556.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,1.0
9028.0,3.0,255.0,0.0,1651.777,0.549,46.655,0.0,1421.0,346972.0,63.483,0.26,0.0018,556.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,1.05
9028.0,0.0,255.0,0.0,1651.777,0.0,46.655,0.0,1350.0,348322.0,63.73,0.247,0.0016,607.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,1.11
9034.0,6.0,255.0,0.0,1652.875,1.098,46.655,0.0,6024.0,354346.0,64.832,1.102,0.0018,563.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,1.19
9053.0,19.0,255.0,0.0,1656.351,3.476,46.655,0.0,4825.0,359171.0,65.714,0.883,0.0019,533.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,1.29
9059.0,6.0,255.0,0.0,1657.449,1.098,46.655,0.0,4930.0,364101.0,66.616,0.902,0.0018,567.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,1.34
9085.0,26.0,255.0,0.0,1662.206,4.757,46.655,0.0,4485.0,368586.0,67.437,0.821,0.0026,388.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,1.41
9092.0,7.0,255.0,0.0,1663.486,1.281,46.655,0.0,4525.0,373111.0,68.265,0.828,0.0024,411.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,1.41
9111.0,19.0,255.0,0.0,1666.963,3.476,46.655,0.0,1709.0,374820.0,68.578,0.313,0.003,335.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,1.46
9117.0,6.0,255.0,0.0,1668.061,1.098,46.655,0.0,1473.0,376293.0,68.847,0.27,0.0032,314.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,1.47
9132.0,15.0,255.0,0.0,1670.805,2.744,46.655,0.0,6884.0,383177.0,70.107,1.26,0.0034,294.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,1.5
9150.0,18.0,255.0,0.0,1674.098,3.293,46.655,0.0,5896.0,389073.0,71.185,1.079,0.0032,308.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,1.53
9172.0,22.0,255.0,0.0,1678.123,4.025,46.655,0.0,5897.0,394970.0,72.264,1.079,0.0037,273.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,1.58
9208.0,36.0,255.0,0.0,1684.71,6.587,46.655,0.0,5568.0,400538.0,73.283,1.019,0.0038,259.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,1.62
9240.0,32.0,255.0,0.0,1690.565,5.855,46.655,0.0,5468.0,406006.0,74.283,1.0,0.0045,222.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,1.63
9253.0,13.0,255.0,0.0,1692.943,2.379,46.655,0.0,2114.0,408120.0,74.67,0.387,0.0043,234.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,1.63
9268.0,15.0,255.0,0.0,1695.688,2.744,46.655,0.0,1905.0,410025.0,75.019,0.349,0.0045,223.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,1.66
9334.0,66.0,256.0,1.0,1707.763,12.075,46.838,0.183,9328.0,419353.0,76.725,1.707,0.0056,179.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,1.7
9362.0,28.0,256.0,0.0,1712.886,5.123,46.838,0.0,8446.0,427799.0,78.271,1.545,0.0055,182.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,1.65
9409.0,47.0,256.0,0.0,1721.485,8.599,46.838,0.0,8765.0,436564.0,79.874,1.604,0.0057,175.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,1.64
9468.0,59.0,256.0,0.0,1732.28,10.795,46.838,0.0,8695.0,445259.0,81.465,1.591,0.0058,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,1.62
9551.0,83.0,256.0,0.0,1747.466,15.186,46.838,0.0,8447.0,453706.0,83.011,1.545,0.0065,153.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,1.59
9599.0,48.0,256.0,0.0,1756.248,8.782,46.838,0.0,3301.0,457007.0,83.615,0.604,0.0071,141.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,1.52
9638.0,39.0,256.0,0.0,1763.384,7.136,46.838,0.0,3174.0,460181.0,84.195,0.581,0.0074,135.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,1.45
9684.0,46.0,256.0,0.0,1771.8,8.416,46.838,0.0,13508.0,473689.0,86.667,2.471,0.0064,155.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,1.38
9751.0,67.0,256.0,0.0,1784.058,12.258,46.838,0.0,12977.0,486666.0,89.041,2.374,0.0066,151.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,1.33
9783.0,32.0,256.0,0.0,1789.913,5.855,46.838,0.0,13449.0,500115.0,91.502,2.461,0.0059,169.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,1.28
9851.0,68.0,257.0,1.0,1802.354,12.441,47.021,0.183,13277.0,513392.0,93.931,2.429,0.0056,177.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,1.26
9908.0,57.0,261.0,4.0,1812.783,10.429,47.753,0.732,13789.0,527181.0,96.454,2.523,0.0049,205.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,1.23
9965.0,57.0,261.0,0.0,1823.212,10.429,47.753,0.0,6039.0,533220.0,97.559,1.105,0.0048,208.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,1.22
10005.0,40.0,261.0,0.0,1830.53,7.318,47.753,0.0,5301.0,538521.0,98.529,0.97,0.0047,213.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,1.18
10060.0,55.0,261.0,0.0,1840.593,10.063,47.753,0.0,18281.0,556802.0,101.873,3.345,0.0045,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,1.14
10111.0,51.0,262.0,1.0,1849.924,9.331,47.936,0.183,16995.0,573797.0,104.983,3.109,0.0041,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,1.11
10162.0,51.0,262.0,0.0,1859.255,9.331,47.936,0.0,16540.0,590337.0,108.009,3.026,0.0042,238.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,1.09
10197.0,35.0,264.0,2.0,1865.659,6.404,48.302,0.366,15674.0,606011.0,110.877,2.868,0.0037,267.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,14.462,1.08
10275.0,78.0,264.0,0.0,1879.93,14.271,48.302,0.0,15276.0,621287.0,113.672,2.795,0.0039,256.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.96,14.462,1.09
10299.0,24.0,264.0,0.0,1884.321,4.391,48.302,0.0,6818.0,628105.0,114.919,1.247,0.0035,284.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.96,14.462,1.09
10323.0,24.0,264.0,0.0,1888.712,4.391,48.302,0.0,6967.0,635072.0,116.194,1.275,0.0033,303.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.96,14.462,1.1
10395.0,72.0,264.0,0.0,1901.885,13.173,48.302,0.0,21199.0,656271.0,120.072,3.879,0.0034,296.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.96,14.462,1.11
10454.0,59.0,264.0,0.0,1912.68,10.795,48.302,0.0,19398.0,675669.0,123.621,3.549,0.0034,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.96,14.462,1.12
10504.0,50.0,264.0,0.0,1921.828,9.148,48.302,0.0,18867.0,694536.0,127.073,3.452,0.0033,304.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.96,14.462,1.12
10542.0,38.0,264.0,0.0,1928.781,6.953,48.302,0.0,17348.0,711884.0,130.247,3.174,0.0033,306.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.96,14.462,1.14
10582.0,40.0,264.0,0.0,1936.099,7.318,48.302,0.0,16504.0,728388.0,133.267,3.02,0.0029,348.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.96,14.462,1.18
10611.0,29.0,264.0,0.0,1941.405,5.306,48.302,0.0,6399.0,734787.0,134.438,1.171,0.0029,341.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.96,14.462,1.25
10643.0,32.0,264.0,0.0,1947.26,5.855,48.302,0.0,6798.0,741585.0,135.682,1.244,0.003,332.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.96,14.462,1.32
10782.0,139.0,264.0,0.0,1972.692,25.432,48.302,0.0,22744.0,764329.0,139.843,4.161,0.0036,279.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.96,14.462,1.4
10871.0,89.0,264.0,0.0,1988.975,16.284,48.302,0.0,20451.0,784780.0,143.585,3.742,0.0038,261.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.96,14.462,1.41
11034.0,163.0,264.0,0.0,2018.798,29.823,48.302,0.0,19202.0,803982.0,147.098,3.513,0.0048,206.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.96,14.462,1.42
11120.0,86.0,264.0,0.0,2034.533,15.735,48.302,0.0,17749.0,821731.0,150.345,3.247,0.0053,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.96,14.462,1.38
11231.0,111.0,264.0,0.0,2054.841,20.309,48.302,0.0,15608.0,837339.0,153.201,2.856,0.006,167.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.96,14.462,1.35
11296.0,65.0,264.0,0.0,2066.734,11.893,48.302,0.0,6022.0,843361.0,154.303,1.102,0.0063,158.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.96,14.462,1.33
11388.0,92.0,264.0,0.0,2083.566,16.832,48.302,0.0,6432.0,849793.0,155.479,1.177,0.0069,145.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.96,14.462,1.31
11521.0,133.0,264.0,0.0,2107.9,24.334,48.302,0.0,21040.0,870833.0,159.329,3.85,0.0069,144.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.96,14.462,1.28
11623.0,102.0,264.0,0.0,2126.562,18.662,48.302,0.0,18885.0,889718.0,162.784,3.455,0.0072,139.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.96,14.462,1.24
11746.0,123.0,264.0,0.0,2149.066,22.504,48.302,0.0,17958.0,907676.0,166.07,3.286,0.0069,145.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.96,14.462,1.22
11867.0,121.0,265.0,1.0,2171.205,22.138,48.485,0.183,15703.0,923379.0,168.943,2.873,0.0073,136.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.96,14.462,1.2
12003.0,136.0,265.0,0.0,2196.088,24.883,48.485,0.0,14994.0,938373.0,171.686,2.743,0.0076,130.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.96,14.462,1.18
12079.0,76.0,265.0,0.0,2209.993,13.905,48.485,0.0,7117.0,945490.0,172.988,1.302,0.0077,130.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.96,14.462,1.16
12154.0,75.0,265.0,0.0,2223.715,13.722,48.485,0.0,6775.0,952265.0,174.228,1.24,0.0075,133.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.96,14.462,1.14
12276.0,122.0,265.0,0.0,2246.036,22.321,48.485,0.0,21548.0,973813.0,178.17,3.942,0.0073,136.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.96,14.462,1.12
12393.0,117.0,265.0,0.0,2267.443,21.407,48.485,0.0,19021.0,992834.0,181.65,3.48,0.0075,133.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.96,14.462,1.1
12498.0,105.0,265.0,0.0,2286.654,19.211,48.485,0.0,17706.0,1010540.0,184.89,3.24,0.0073,136.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.96,14.462,1.09
12644.0,146.0,266.0,1.0,2313.366,26.712,48.668,0.183,15293.0,1025833.0,187.688,2.798,0.0076,131.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.96,14.462,1.09
12769.0,125.0,267.0,1.0,2336.236,22.87,48.851,0.183,14156.0,1039989.0,190.278,2.59,0.0075,132.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.96,14.462,1.08
12858.0,89.0,267.0,0.0,2352.52,16.284,48.851,0.0,5846.0,1045835.0,191.348,1.07,0.0078,128.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.96,14.462,1.07
12897.0,39.0,267.0,0.0,2359.655,7.136,48.851,0.0,5823.0,1051658.0,192.413,1.065,0.0075,133.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.96,14.462,1.06
13005.0,108.0,267.0,0.0,2379.415,19.76,48.851,0.0,20824.0,1072482.0,196.223,3.81,0.0074,135.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41,14.462,1.06
13153.0,148.0,267.0,0.0,2406.493,27.078,48.851,0.0,16814.0,1089296.0,199.299,3.076,0.0079,126.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41,14.462,1.06
13277.0,124.0,267.0,0.0,2429.181,22.687,48.851,0.0,16385.0,1105681.0,202.297,2.998,0.0082,122.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41,14.462,1.06
13406.0,129.0,270.0,3.0,2452.783,23.602,49.4,0.549,14500.0,1120181.0,204.95,2.653,0.0081,123.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41,14.462,1.06
13545.0,139.0,270.0,0.0,2478.214,25.432,49.4,0.0,13910.0,1134091.0,207.495,2.545,0.0082,121.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41,14.462,1.06
13627.0,82.0,270.0,0.0,2493.217,15.003,49.4,0.0,6043.0,1140134.0,208.601,1.106,0.0082,122.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41,14.462,1.05
13698.0,71.0,270.0,0.0,2506.207,12.99,49.4,0.0,5989.0,1146123.0,209.696,1.096,0.0085,117.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41,14.462,1.05
13788.0,90.0,274.0,4.0,2522.674,16.467,50.131,0.732,19257.0,1165380.0,213.22,3.523,0.0084,118.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41,14.462,1.04
13915.0,127.0,274.0,0.0,2545.91,23.236,50.131,0.0,15539.0,1180919.0,216.063,2.843,0.0083,120.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41,14.462,1.05
14027.0,112.0,274.0,0.0,2566.402,20.492,50.131,0.0,15000.0,1195919.0,218.807,2.744,0.0083,120.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41,14.462,1.06
14149.0,122.0,274.0,0.0,2588.723,22.321,50.131,0.0,12956.0,1208875.0,221.178,2.37,0.0084,119.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41,14.462,1.07
14284.0,135.0,275.0,1.0,2613.423,24.7,50.314,0.183,13201.0,1222076.0,223.593,2.415,0.0084,119.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41,14.462,1.1
14362.0,78.0,275.0,0.0,2627.694,14.271,50.314,0.0,5833.0,1227909.0,224.66,1.067,0.0084,119.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41,14.462,1.12
14457.0,95.0,275.0,0.0,2645.075,17.381,50.314,0.0,6041.0,1233950.0,225.765,1.105,0.0086,115.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41,14.462,1.15
14605.0,148.0,275.0,0.0,2672.154,27.078,50.314,0.0,19356.0,1253306.0,229.307,3.541,0.0093,107.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41,14.462,1.16
14784.0,179.0,275.0,0.0,2704.904,32.75,50.314,0.0,15016.0,1268322.0,232.054,2.747,0.0099,100.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41,14.462,1.18
15013.0,229.0,275.0,0.0,2746.802,41.898,50.314,0.0,14370.0,1282692.0,234.683,2.629,0.0114,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41,14.462,1.18
15221.0,208.0,275.0,0.0,2784.858,38.056,50.314,0.0,13135.0,1295827.0,237.087,2.403,0.0123,81.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41,14.462,1.16
15388.0,167.0,275.0,0.0,2815.412,30.555,50.314,0.0,12823.0,1308650.0,239.433,2.346,0.0128,78.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41,14.462,1.13
15466.0,78.0,275.0,0.0,2829.683,14.271,50.314,0.0,5928.0,1314578.0,240.517,1.085,0.0127,78.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41,14.462,1.1
15524.0,58.0,275.0,0.0,2840.295,10.612,50.314,0.0,6490.0,1321068.0,241.705,1.187,0.0122,81.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41,14.462,1.08
15639.0,115.0,276.0,1.0,2861.336,21.041,50.497,0.183,19927.0,1340995.0,245.351,3.646,0.0118,84.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41,14.462,1.08
15793.0,154.0,277.0,1.0,2889.512,28.176,50.68,0.183,15836.0,1356831.0,248.248,2.897,0.0114,87.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41,14.462,1.09
15953.0,160.0,277.0,0.0,2918.786,29.274,50.68,0.0,15341.0,1372172.0,251.055,2.807,0.0105,95.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41,14.462,1.1
16137.0,184.0,278.0,1.0,2952.451,33.665,50.863,0.183,13857.0,1386029.0,253.59,2.535,0.0102,98.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41,14.462,1.12
16272.0,135.0,278.0,0.0,2977.15,24.7,50.863,0.0,13144.0,1399173.0,255.995,2.405,0.0098,102.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41,14.462,1.13
16369.0,97.0,278.0,0.0,2994.898,17.747,50.863,0.0,5973.0,1405146.0,257.088,1.093,0.01,100.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41,14.462,1.16
16457.0,88.0,278.0,0.0,3010.998,16.101,50.863,0.0,6441.0,1411587.0,258.266,1.178,0.0103,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41,14.462,1.19
16603.0,146.0,278.0,0.0,3037.711,26.712,50.863,0.0,20754.0,1432341.0,262.063,3.797,0.0106,94.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41,14.462,1.22
16772.0,169.0,278.0,0.0,3068.631,30.921,50.863,0.0,17078.0,1449419.0,265.188,3.125,0.0106,94.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41,14.462,1.26
16964.0,192.0,279.0,1.0,3103.76,35.129,51.046,0.183,16267.0,1465686.0,268.164,2.976,0.0108,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41,14.462,1.31
17234.0,270.0,279.0,0.0,3153.159,49.4,51.046,0.0,15665.0,1481351.0,271.03,2.866,0.0115,86.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41,14.462,1.37
17532.0,298.0,279.0,0.0,3207.682,54.523,51.046,0.0,15490.0,1496841.0,273.864,2.834,0.0129,77.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41,14.462,1.42
17749.0,217.0,279.0,0.0,3247.385,39.703,51.046,0.0,7531.0,1504372.0,275.242,1.378,0.0139,71.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41,14.462,1.44
17909.0,160.0,279.0,0.0,3276.659,29.274,51.046,0.0,7838.0,1512210.0,276.676,1.434,0.0144,69.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41,14.462,1.46
18342.0,433.0,279.0,0.0,3355.881,79.222,51.046,0.0,23653.0,1535863.0,281.004,4.328,0.0168,59.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.52,14.462,1.49
18666.0,324.0,280.0,1.0,3415.16,59.28,51.229,0.183,21075.0,1556938.0,284.86,3.856,0.0176,56.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.52,14.462,1.48
19069.0,403.0,280.0,0.0,3488.894,73.734,51.229,0.0,21366.0,1578304.0,288.769,3.909,0.0187,53.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.52,14.462,1.49
19564.0,495.0,281.0,1.0,3579.46,90.566,51.412,0.183,21096.0,1599400.0,292.629,3.86,0.0197,50.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.52,14.462,1.49
20062.0,498.0,282.0,1.0,3670.575,91.115,51.595,0.183,20690.0,1620090.0,296.414,3.785,0.0205,48.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.52,14.462,1.48
20331.0,269.0,282.0,0.0,3719.791,49.217,51.595,0.0,9643.0,1629733.0,298.178,1.764,0.0206,48.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.52,14.462,1.46
20635.0,304.0,282.0,0.0,3775.412,55.62,51.595,0.0,9751.0,1639484.0,299.963,1.784,0.0214,46.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.52,14.462,1.46
21339.0,704.0,282.0,0.0,3904.217,128.805,51.595,0.0,28044.0,1667528.0,305.094,5.131,0.0228,43.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.52,14.462,1.45
21956.0,617.0,282.0,0.0,4017.104,112.887,51.595,0.0,27334.0,1694862.0,310.095,5.001,0.0239,41.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.52,14.462,1.41
22578.0,622.0,282.0,0.0,4130.906,113.802,51.595,0.0,25877.0,1720739.0,314.829,4.734,0.0246,40.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.52,14.462,1.38
23229.0,651.0,284.0,2.0,4250.014,119.108,51.961,0.366,27893.0,1748632.0,319.932,5.103,0.0246,40.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.78,14.462,1.34
23835.0,606.0,285.0,1.0,4360.889,110.875,52.144,0.183,27382.0,1776014.0,324.942,5.01,0.0242,41.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.78,14.462,1.31
24243.0,408.0,285.0,0.0,4435.537,74.648,52.144,0.0,12566.0,1788580.0,327.241,2.299,0.0246,40.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.78,14.462,1.28
