total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,stringency_index,population_density,reproduction_rate
278912.0,6269.0,7067.0,60.0,27451.539,617.018,695.56,5.905,38302.0,0.0,0.0,3.77,0.1315,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.81,24.718,1.27
278912.0,0.0,7067.0,0.0,27451.539,0.0,695.56,0.0,38302.0,0.0,0.0,3.77,0.1324,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.81,24.718,1.27
278912.0,0.0,7067.0,0.0,27451.539,0.0,695.56,0.0,38302.0,0.0,0.0,3.77,0.1335,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.81,24.718,1.27
278912.0,0.0,7067.0,0.0,27451.539,0.0,695.56,0.0,39644.0,0.0,0.0,3.902,0.1328,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.67,24.718,1.26
297732.0,18820.0,7067.0,0.0,29303.872,1852.333,695.56,0.0,39644.0,0.0,0.0,3.902,0.1365,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.67,24.718,1.26
304793.0,7061.0,7296.0,229.0,29998.842,694.969,718.099,22.539,39644.0,0.0,0.0,3.902,0.142,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.67,24.718,1.27
312728.0,7935.0,7354.0,58.0,30779.833,780.992,723.808,5.709,39644.0,0.0,0.0,3.902,0.1466,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.67,24.718,1.27
320098.0,7370.0,7514.0,160.0,31505.216,725.382,739.555,15.748,39644.0,0.0,0.0,3.902,0.1499,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.67,24.718,1.27
320098.0,0.0,7514.0,0.0,31505.216,0.0,739.555,0.0,39644.0,0.0,0.0,3.902,0.1491,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.67,24.718,1.27
320098.0,0.0,7514.0,0.0,31505.216,0.0,739.555,0.0,39644.0,0.0,0.0,3.902,0.1484,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.67,24.718,1.26
320098.0,0.0,7514.0,0.0,31505.216,0.0,739.555,0.0,43821.0,0.0,0.0,4.313,0.1462,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,24.718,1.25
341029.0,20931.0,7514.0,0.0,33565.321,2060.106,739.555,0.0,43821.0,0.0,0.0,4.313,0.1515,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,24.718,1.25
348585.0,7556.0,7802.0,288.0,34309.01,743.689,767.901,28.346,43821.0,0.0,0.0,4.313,0.151,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,24.718,1.25
357466.0,8881.0,7893.0,91.0,35183.111,874.1,776.858,8.957,43821.0,0.0,0.0,4.313,0.1521,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,24.718,1.26
367120.0,9654.0,7993.0,100.0,36133.293,950.182,786.7,9.842,43821.0,0.0,0.0,4.313,0.1576,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,24.718,1.25
367120.0,0.0,7993.0,0.0,36133.293,0.0,786.7,0.0,43821.0,0.0,0.0,4.313,0.1554,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,24.718,1.24
367120.0,0.0,7993.0,0.0,36133.293,0.0,786.7,0.0,43821.0,0.0,0.0,4.313,0.1533,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,24.718,1.22
367120.0,0.0,7993.0,0.0,36133.293,0.0,786.7,0.0,34116.0,0.0,0.0,3.358,0.1583,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,24.718,1.2
389439.0,22319.0,7993.0,0.0,38330.01,2196.718,786.7,0.0,34116.0,0.0,0.0,3.358,0.1685,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,24.718,1.18
396048.0,6609.0,8279.0,286.0,38980.492,650.482,814.849,28.149,34116.0,0.0,0.0,3.358,0.171,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,24.718,1.19
396048.0,0.0,8279.0,0.0,38980.492,0.0,814.849,0.0,34116.0,0.0,0.0,3.358,0.144,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,24.718,1.2
396048.0,0.0,8279.0,0.0,38980.492,0.0,814.849,0.0,34116.0,0.0,0.0,3.358,0.112,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,24.718,1.23
396048.0,0.0,8279.0,0.0,38980.492,0.0,814.849,0.0,34116.0,0.0,0.0,3.358,0.1164,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,24.718,1.28
396048.0,0.0,8279.0,0.0,38980.492,0.0,814.849,0.0,34116.0,0.0,0.0,3.358,0.1211,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,24.718,1.33
396048.0,0.0,8279.0,0.0,38980.492,0.0,814.849,0.0,29221.0,0.0,0.0,2.876,0.1237,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,24.718,1.38
428533.0,32485.0,8279.0,0.0,42177.785,3197.292,814.849,0.0,29221.0,0.0,0.0,2.876,0.1707,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,24.718,1.42
437379.0,8846.0,8727.0,448.0,43048.44,870.656,858.943,44.094,29221.0,0.0,0.0,2.876,0.1844,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,24.718,1.4
437379.0,0.0,8727.0,0.0,43048.44,0.0,858.943,0.0,29221.0,0.0,0.0,2.876,0.1885,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,24.718,1.36
437379.0,0.0,8727.0,0.0,43048.44,0.0,858.943,0.0,29221.0,0.0,0.0,2.876,0.1928,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,24.718,1.35
437379.0,0.0,8727.0,0.0,43048.44,0.0,858.943,0.0,29221.0,0.0,0.0,2.876,0.1973,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44,24.718,1.35
437379.0,0.0,8727.0,0.0,43048.44,0.0,858.943,0.0,29221.0,0.0,0.0,2.876,0.2021,4.9,2474.0,2474.0,0.0,0.0,0.02,0.02,0.0,0.0,69.44,24.718,1.37
437379.0,0.0,8727.0,0.0,43048.44,0.0,858.943,0.0,30475.0,0.0,0.0,2.999,0.2008,5.0,2474.0,2474.0,0.0,0.0,0.02,0.02,0.0,0.0,69.44,24.718,1.38
469748.0,32369.0,8965.0,238.0,46234.316,3185.875,882.368,23.425,30475.0,0.0,0.0,2.999,0.1991,5.0,2474.0,2474.0,0.0,0.0,0.02,0.02,0.0,0.0,69.44,24.718,1.39
469748.0,0.0,8965.0,0.0,46234.316,0.0,882.368,0.0,30475.0,0.0,0.0,2.999,0.1554,6.4,2474.0,2474.0,0.0,0.0,0.02,0.02,0.0,0.0,69.44,24.718,1.35
482284.0,12536.0,9262.0,297.0,47468.155,1233.839,911.6,29.232,30475.0,0.0,0.0,2.999,0.2143,4.7,2474.0,2474.0,0.0,0.0,0.02,0.02,0.0,0.0,69.44,24.718,1.32
489471.0,7187.0,9433.0,171.0,48175.526,707.371,928.43,16.83,30475.0,0.0,0.0,2.999,0.2471,4.0,2474.0,2474.0,0.0,0.0,0.02,0.02,0.0,0.0,69.44,24.718,1.27
489471.0,0.0,9433.0,0.0,48175.526,0.0,928.43,0.0,30475.0,0.0,0.0,2.999,0.2456,4.1,2474.0,2474.0,0.0,0.0,0.02,0.02,0.0,0.0,69.44,24.718,1.21
489471.0,0.0,9433.0,0.0,48175.526,0.0,928.43,0.0,30475.0,0.0,0.0,2.999,0.2442,4.1,2474.0,2474.0,0.0,0.0,0.02,0.02,0.0,0.0,69.44,24.718,1.16
489471.0,0.0,9433.0,0.0,48175.526,0.0,928.43,0.0,29567.0,0.0,0.0,2.91,0.2452,4.1,2474.0,2474.0,0.0,0.0,0.02,0.02,0.0,0.0,69.44,24.718,1.11
506866.0,17395.0,9433.0,0.0,49887.605,1712.08,928.43,0.0,29567.0,0.0,0.0,2.91,0.1755,5.7,2474.0,2474.0,0.0,0.0,0.02,0.02,0.0,0.0,69.44,24.718,1.06
512203.0,5337.0,9834.0,401.0,50412.892,525.287,967.898,39.468,29567.0,0.0,0.0,2.91,0.2016,5.0,2474.0,2474.0,0.0,0.0,0.02,0.02,0.0,0.0,69.44,24.718,1.04
518783.0,6580.0,10185.0,351.0,51060.52,647.628,1002.445,34.547,29567.0,0.0,0.0,2.91,0.1741,5.7,2474.0,2474.0,0.0,0.0,0.02,0.02,0.0,0.0,69.44,24.718,1.02
523486.0,4703.0,10323.0,138.0,51523.406,462.886,1016.027,13.582,29567.0,0.0,0.0,2.91,0.1629,6.1,2474.0,2474.0,0.0,0.0,0.02,0.02,0.0,0.0,69.44,24.718,1.0
523486.0,0.0,10323.0,0.0,51523.406,0.0,1016.027,0.0,29567.0,0.0,0.0,2.91,0.1636,6.1,2474.0,2474.0,0.0,0.0,0.02,0.02,0.0,0.0,69.44,24.718,0.98
523486.0,0.0,10323.0,0.0,51523.406,0.0,1016.027,0.0,29567.0,0.0,0.0,2.91,0.1643,6.1,133014.0,132450.0,563.0,0.0,1.31,1.3,0.01,0.0,69.44,24.718,0.95
523486.0,0.0,10323.0,0.0,51523.406,0.0,1016.027,0.0,28494.0,0.0,0.0,2.804,0.1652,6.1,133014.0,132450.0,563.0,0.0,1.31,1.3,0.01,0.0,69.44,24.718,0.92
533265.0,9779.0,10323.0,0.0,52485.891,962.485,1016.027,0.0,28494.0,0.0,0.0,2.804,0.1289,7.8,133014.0,132450.0,563.0,0.0,1.31,1.3,0.01,0.0,69.44,24.718,0.9
537967.0,4702.0,10797.0,474.0,52948.679,462.788,1062.68,46.653,28494.0,0.0,0.0,2.804,0.1264,7.9,133014.0,132450.0,563.0,0.0,1.31,1.3,0.01,0.0,69.44,24.718,0.9
542952.0,4985.0,10921.0,124.0,53439.321,490.642,1074.885,12.205,28494.0,0.0,0.0,2.804,0.1192,8.4,133014.0,132450.0,563.0,0.0,1.31,1.3,0.01,0.0,69.44,24.718,0.91
547166.0,4214.0,11005.0,84.0,53854.078,414.757,1083.152,8.268,28494.0,0.0,0.0,2.804,0.1175,8.5,133014.0,132450.0,563.0,0.0,1.31,1.3,0.01,0.0,69.44,24.718,0.92
547166.0,0.0,11005.0,0.0,53854.078,0.0,1083.152,0.0,28494.0,0.0,0.0,2.804,0.1181,8.5,133014.0,132450.0,563.0,0.0,1.31,1.3,0.01,0.0,69.44,24.718,0.92
547166.0,0.0,11005.0,0.0,53854.078,0.0,1083.152,0.0,28494.0,0.0,0.0,2.804,0.1187,8.4,249763.0,237698.0,12062.0,0.0,2.46,2.34,0.12,0.0,69.44,24.718,0.92
547166.0,0.0,11005.0,0.0,53854.078,0.0,1083.152,0.0,28405.0,0.0,0.0,2.796,0.1188,8.4,249763.0,237698.0,12062.0,0.0,2.46,2.34,0.12,0.0,69.44,24.718,0.92
556289.0,9123.0,11247.0,242.0,54751.997,897.919,1106.971,23.819,28405.0,0.0,0.0,2.796,0.1155,8.7,249763.0,237698.0,12062.0,0.0,2.46,2.34,0.12,0.0,69.44,24.718,0.91
560472.0,4183.0,11425.0,178.0,55163.704,411.706,1124.49,17.519,28405.0,0.0,0.0,2.796,0.113,8.9,249763.0,237698.0,12062.0,0.0,2.46,2.34,0.12,0.0,69.44,24.718,0.92
564557.0,4085.0,11520.0,95.0,55565.764,402.061,1133.841,9.35,28405.0,0.0,0.0,2.796,0.1085,9.2,249763.0,237698.0,12062.0,0.0,2.46,2.34,0.12,0.0,69.44,24.718,0.94
566957.0,2400.0,11591.0,71.0,55801.981,236.217,1140.829,6.988,28405.0,0.0,0.0,2.796,0.0994,10.1,249763.0,237698.0,12062.0,0.0,2.46,2.34,0.12,0.0,69.44,24.718,0.95
566957.0,0.0,11591.0,0.0,55801.981,0.0,1140.829,0.0,28405.0,0.0,0.0,2.796,0.0995,10.1,249763.0,237698.0,12062.0,0.0,2.46,2.34,0.12,0.0,69.44,24.718,0.97
566957.0,0.0,11591.0,0.0,55801.981,0.0,1140.829,0.0,28405.0,0.0,0.0,2.796,0.0995,10.0,341187.0,302426.0,38755.0,0.0,3.36,2.98,0.38,0.0,69.44,24.718,0.98
566957.0,0.0,11591.0,0.0,55801.981,0.0,1140.829,0.0,29034.0,0.0,0.0,2.858,0.0992,10.1,341187.0,302426.0,38755.0,0.0,3.36,2.98,0.38,0.0,69.44,24.718,1.0
576606.0,9649.0,11815.0,224.0,56751.671,949.69,1162.876,22.047,29034.0,0.0,0.0,2.858,0.1015,9.8,341187.0,302426.0,38755.0,0.0,3.36,2.98,0.38,0.0,69.44,24.718,1.01
580916.0,4310.0,11939.0,124.0,57175.877,424.206,1175.08,12.205,29034.0,0.0,0.0,2.858,0.1019,9.8,341187.0,302426.0,38755.0,0.0,3.36,2.98,0.38,0.0,69.44,24.718,1.02
584674.0,3758.0,12028.0,89.0,57545.753,369.876,1183.84,8.76,29034.0,0.0,0.0,2.858,0.0999,10.0,341187.0,302426.0,38755.0,0.0,3.36,2.98,0.38,0.0,69.44,24.718,1.03
588062.0,3388.0,12115.0,87.0,57879.212,333.459,1192.403,8.563,29034.0,0.0,0.0,2.858,0.1045,9.6,341187.0,302426.0,38755.0,0.0,3.36,2.98,0.38,0.0,69.44,24.718,1.04
588062.0,0.0,12115.0,0.0,57879.212,0.0,1192.403,0.0,29034.0,0.0,0.0,2.858,0.1042,9.6,341187.0,302426.0,38755.0,0.0,3.36,2.98,0.38,0.0,69.44,24.718,1.05
588062.0,0.0,12115.0,0.0,57879.212,0.0,1192.403,0.0,29034.0,0.0,0.0,2.858,0.1038,9.6,441602.0,345730.0,95865.0,0.0,4.35,3.4,0.94,0.0,69.44,24.718,1.05
588062.0,0.0,12115.0,0.0,57879.212,0.0,1192.403,0.0,30710.0,0.0,0.0,3.023,0.103,9.7,441602.0,345730.0,95865.0,0.0,4.35,3.4,0.94,0.0,69.44,24.718,1.06
596174.0,8112.0,12188.0,73.0,58677.625,798.413,1199.588,7.185,30710.0,0.0,0.0,3.023,0.0947,10.6,441602.0,345730.0,95865.0,0.0,4.35,3.4,0.94,0.0,69.44,24.718,1.07
600244.0,4070.0,12326.0,138.0,59078.209,400.584,1213.17,13.582,30710.0,0.0,0.0,3.023,0.0928,10.8,441602.0,345730.0,95865.0,0.0,4.35,3.4,0.94,0.0,69.44,24.718,1.08
604577.0,4333.0,12370.0,44.0,59504.679,426.47,1217.501,4.331,30710.0,0.0,0.0,3.023,0.0948,10.5,441602.0,345730.0,95865.0,0.0,4.35,3.4,0.94,0.0,69.44,24.718,1.1
608411.0,3834.0,12428.0,58.0,59882.035,377.356,1223.209,5.709,30710.0,0.0,0.0,3.023,0.0962,10.4,441602.0,345730.0,95865.0,0.0,4.35,3.4,0.94,0.0,69.44,24.718,1.11
608411.0,0.0,12428.0,0.0,59882.035,0.0,1223.209,0.0,30710.0,0.0,0.0,3.023,0.0954,10.5,441602.0,345730.0,95865.0,0.0,4.35,3.4,0.94,0.0,69.44,24.718,1.12
608411.0,0.0,12428.0,0.0,59882.035,0.0,1223.209,0.0,30710.0,0.0,0.0,3.023,0.0947,10.6,559841.0,392165.0,167665.0,0.0,5.51,3.86,1.65,0.0,69.44,24.718,1.13
608411.0,0.0,12428.0,0.0,59882.035,0.0,1223.209,0.0,32580.0,0.0,0.0,3.207,0.0938,10.7,559841.0,392165.0,167665.0,0.0,5.51,3.86,1.65,0.0,69.44,24.718,1.15
617869.0,9458.0,12487.0,59.0,60812.926,930.891,1229.016,5.807,32580.0,0.0,0.0,3.207,0.0992,10.1,559841.0,392165.0,167665.0,0.0,5.51,3.86,1.65,0.0,69.44,24.718,1.16
622102.0,4233.0,12569.0,82.0,61229.554,416.627,1237.087,8.071,32580.0,0.0,0.0,3.207,0.0991,10.1,559841.0,392165.0,167665.0,0.0,5.51,3.86,1.65,0.0,69.44,24.718,1.17
627022.0,4920.0,12598.0,29.0,61713.798,484.244,1239.941,2.854,32580.0,0.0,0.0,3.207,0.1009,9.9,559841.0,392165.0,167665.0,0.0,5.51,3.86,1.65,0.0,69.44,24.718,1.18
631166.0,4144.0,12649.0,51.0,62121.666,407.868,1244.961,5.02,32580.0,0.0,0.0,3.207,0.1014,9.9,559841.0,392165.0,167665.0,0.0,5.51,3.86,1.65,0.0,69.44,24.718,1.18
631166.0,0.0,12649.0,0.0,62121.666,0.0,1244.961,0.0,32580.0,0.0,0.0,3.207,0.1006,9.9,559841.0,392165.0,167665.0,0.0,5.51,3.86,1.65,0.0,69.44,24.718,1.19
631166.0,0.0,12649.0,0.0,62121.666,0.0,1244.961,0.0,32580.0,0.0,0.0,3.207,0.0998,10.0,714766.0,462371.0,252380.0,0.0,7.03,4.55,2.48,0.0,69.44,24.718,1.2
631166.0,0.0,12649.0,0.0,62121.666,0.0,1244.961,0.0,34898.0,0.0,0.0,3.435,0.0988,10.1,714766.0,462371.0,252380.0,0.0,7.03,4.55,2.48,0.0,69.44,24.718,1.2
642099.0,10933.0,12713.0,64.0,63197.731,1076.066,1251.26,6.299,34898.0,0.0,0.0,3.435,0.1041,9.6,714766.0,462371.0,252380.0,0.0,7.03,4.55,2.48,0.0,69.44,24.718,1.21
647470.0,5371.0,12793.0,80.0,63726.365,528.633,1259.134,7.874,34898.0,0.0,0.0,3.435,0.1079,9.3,714766.0,462371.0,252380.0,0.0,7.03,4.55,2.48,0.0,69.44,24.718,1.21
652465.0,4995.0,12798.0,5.0,64217.991,491.626,1259.626,0.492,34898.0,0.0,0.0,3.435,0.1072,9.3,714766.0,462371.0,252380.0,0.0,7.03,4.55,2.48,0.0,69.44,24.718,1.21
657309.0,4844.0,12826.0,28.0,64694.755,476.764,1262.382,2.756,34898.0,0.0,0.0,3.435,0.1091,9.2,714766.0,462371.0,252380.0,0.0,7.03,4.55,2.48,0.0,69.44,24.718,1.21
657309.0,0.0,12826.0,0.0,64694.755,0.0,1262.382,0.0,34898.0,0.0,0.0,3.435,0.108,9.3,714766.0,462371.0,252380.0,0.0,7.03,4.55,2.48,0.0,69.44,24.718,1.21
657309.0,0.0,12826.0,0.0,64694.755,0.0,1262.382,0.0,34898.0,0.0,0.0,3.435,0.107,9.3,871712.0,564195.0,307501.0,0.0,8.58,5.55,3.03,0.0,69.44,24.718,1.2
657309.0,0.0,12826.0,0.0,64694.755,0.0,1262.382,0.0,36440.0,0.0,0.0,3.587,0.1063,9.4,871712.0,564195.0,307501.0,0.0,8.58,5.55,3.03,0.0,69.44,24.718,1.2
669113.0,11804.0,12882.0,56.0,65856.548,1161.793,1267.894,5.512,36440.0,0.0,0.0,3.587,0.1092,9.2,871712.0,564195.0,307501.0,0.0,8.58,5.55,3.03,0.0,69.44,24.718,1.2
675292.0,6179.0,12964.0,82.0,66464.708,608.16,1275.964,8.071,36440.0,0.0,0.0,3.587,0.1118,8.9,871712.0,564195.0,307501.0,0.0,8.58,5.55,3.03,0.0,69.44,24.718,1.2
680130.0,4838.0,12977.0,13.0,66940.882,476.174,1277.244,1.28,36440.0,0.0,0.0,3.587,0.1105,9.1,871712.0,564195.0,307501.0,0.0,8.58,5.55,3.03,0.0,69.44,24.718,1.19
684961.0,4831.0,13003.0,26.0,67416.366,475.485,1279.803,2.559,36440.0,0.0,0.0,3.587,0.1097,9.1,871712.0,564195.0,307501.0,0.0,8.58,5.55,3.03,0.0,69.44,24.718,1.19
684961.0,0.0,13003.0,0.0,67416.366,0.0,1279.803,0.0,36440.0,0.0,0.0,3.587,0.1091,9.2,871712.0,564195.0,307501.0,0.0,8.58,5.55,3.03,0.0,69.44,24.718,1.18
684961.0,0.0,13003.0,0.0,67416.366,0.0,1279.803,0.0,36440.0,0.0,0.0,3.587,0.1084,9.2,1062006.0,716333.0,345653.0,0.0,10.45,7.05,3.4,0.0,69.44,24.718,1.18
684961.0,0.0,13003.0,0.0,67416.366,0.0,1279.803,0.0,39611.0,0.0,0.0,3.899,0.1071,9.3,1062006.0,716333.0,345653.0,0.0,10.45,7.05,3.4,0.0,69.44,24.718,1.18
695975.0,11014.0,13042.0,39.0,68500.404,1084.038,1283.641,3.839,39611.0,0.0,0.0,3.899,0.1028,9.7,1062006.0,716333.0,345653.0,0.0,10.45,7.05,3.4,0.0,69.44,24.718,1.17
701892.0,5917.0,13088.0,46.0,69082.777,582.373,1288.169,4.527,39611.0,0.0,0.0,3.899,0.1005,9.9,1062006.0,716333.0,345653.0,0.0,10.45,7.05,3.4,0.0,69.44,24.718,1.18
707192.0,5300.0,13111.0,23.0,69604.423,521.645,1290.433,2.264,39611.0,0.0,0.0,3.899,0.1011,9.9,1062006.0,716333.0,345653.0,0.0,10.45,7.05,3.4,0.0,69.44,24.718,1.19
712527.0,5335.0,13146.0,35.0,70129.513,525.09,1293.877,3.445,39611.0,0.0,0.0,3.899,0.1017,9.8,1062006.0,716333.0,345653.0,0.0,10.45,7.05,3.4,0.0,69.44,24.718,1.19
712527.0,0.0,13146.0,0.0,70129.513,0.0,1293.877,0.0,39611.0,0.0,0.0,3.899,0.1006,9.9,1062006.0,716333.0,345653.0,0.0,10.45,7.05,3.4,0.0,69.44,24.718,1.2
712527.0,0.0,13146.0,0.0,70129.513,0.0,1293.877,0.0,39611.0,0.0,0.0,3.899,0.0994,10.1,1283787.0,898517.0,385247.0,0.0,12.64,8.84,3.79,0.0,69.44,24.718,1.2
712527.0,0.0,13146.0,0.0,70129.513,0.0,1293.877,0.0,44584.0,0.0,0.0,4.388,0.0977,10.2,1283787.0,898517.0,385247.0,0.0,12.64,8.84,3.79,0.0,69.44,24.718,1.21
725289.0,12762.0,13172.0,26.0,71385.595,1256.083,1296.436,2.559,44584.0,0.0,0.0,4.388,0.1021,9.8,1283787.0,898517.0,385247.0,0.0,12.64,8.84,3.79,0.0,69.44,24.718,1.21
732070.0,6781.0,13228.0,56.0,72053.006,667.411,1301.948,5.512,44584.0,0.0,0.0,4.388,0.1033,9.7,1283787.0,898517.0,385247.0,0.0,12.64,8.84,3.79,0.0,69.44,24.718,1.22
738537.0,6467.0,13236.0,8.0,72689.512,636.506,1302.736,0.787,44584.0,0.0,0.0,4.388,0.1055,9.5,1283787.0,898517.0,385247.0,0.0,12.64,8.84,3.79,0.0,69.44,24.718,1.22
744272.0,5735.0,13262.0,26.0,73253.972,564.46,1305.295,2.559,44584.0,0.0,0.0,4.388,0.1051,9.5,1283787.0,898517.0,385247.0,0.0,12.64,8.84,3.79,0.0,69.44,24.718,1.22
744272.0,0.0,13262.0,0.0,73253.972,0.0,1305.295,0.0,44584.0,0.0,0.0,4.388,0.1034,9.7,1283787.0,898517.0,385247.0,0.0,12.64,8.84,3.79,0.0,69.44,24.718,1.22
744272.0,0.0,13262.0,0.0,73253.972,0.0,1305.295,0.0,44584.0,0.0,0.0,4.388,0.1017,9.8,1458576.0,1017473.0,441073.0,0.0,14.36,10.01,4.34,0.0,69.44,24.718,1.22
744272.0,0.0,13262.0,0.0,73253.972,0.0,1305.295,0.0,48560.0,0.0,0.0,4.779,0.1004,10.0,1458576.0,1017473.0,441073.0,0.0,14.36,10.01,4.34,0.0,69.44,24.718,1.23
758335.0,14063.0,13315.0,53.0,74638.104,1384.132,1310.511,5.216,48560.0,0.0,0.0,4.779,0.1033,9.7,1458576.0,1017473.0,441073.0,0.0,14.36,10.01,4.34,0.0,69.44,24.718,1.23
765984.0,7649.0,13357.0,42.0,75390.946,752.843,1314.645,4.134,48560.0,0.0,0.0,4.779,0.1047,9.6,1458576.0,1017473.0,441073.0,0.0,14.36,10.01,4.34,0.0,69.44,24.718,1.23
773690.0,7706.0,13373.0,16.0,76149.399,758.453,1316.22,1.575,48560.0,0.0,0.0,4.779,0.1072,9.3,1458576.0,1017473.0,441073.0,0.0,14.36,10.01,4.34,0.0,69.44,24.718,1.23
780018.0,6328.0,13402.0,29.0,76772.224,622.825,1319.074,2.854,48560.0,0.0,0.0,4.779,0.1077,9.3,1458576.0,1017473.0,441073.0,0.0,14.36,10.01,4.34,0.0,69.44,24.718,1.23
780018.0,0.0,13402.0,0.0,76772.224,0.0,1319.074,0.0,48560.0,0.0,0.0,4.779,0.1064,9.4,1458576.0,1017473.0,441073.0,0.0,14.36,10.01,4.34,0.0,69.44,24.718,1.23
780018.0,0.0,13402.0,0.0,76772.224,0.0,1319.074,0.0,48560.0,0.0,0.0,4.779,0.1052,9.5,1657345.0,1146262.0,511051.0,0.0,16.31,11.28,5.03,0.0,69.44,24.718,1.23
780018.0,0.0,13402.0,0.0,76772.224,0.0,1319.074,0.0,46403.0,0.0,0.0,4.567,0.1058,9.4,1657345.0,1146262.0,511051.0,0.0,16.31,11.28,5.03,0.0,69.44,24.718,1.22
796445.0,16427.0,13430.0,28.0,78389.029,1616.805,1321.83,2.756,46403.0,0.0,0.0,4.567,0.1136,8.8,1657345.0,1146262.0,511051.0,0.0,16.31,11.28,5.03,0.0,69.44,24.718,1.22
804886.0,8441.0,13465.0,35.0,79219.823,830.794,1325.275,3.445,46403.0,0.0,0.0,4.567,0.1167,8.6,1657345.0,1146262.0,511051.0,0.0,16.31,11.28,5.03,0.0,69.44,24.718,1.22
813191.0,8305.0,13498.0,33.0,80037.232,817.408,1328.523,3.248,46403.0,0.0,0.0,4.567,0.1192,8.4,1657345.0,1146262.0,511051.0,0.0,16.31,11.28,5.03,0.0,65.74,24.718,1.22
813191.0,0.0,13498.0,0.0,80037.232,0.0,1328.523,0.0,46403.0,0.0,0.0,4.567,0.1008,9.9,1657345.0,1146262.0,511051.0,0.0,16.31,11.28,5.03,0.0,65.74,24.718,1.21
813191.0,0.0,13498.0,0.0,80037.232,0.0,1328.523,0.0,46403.0,0.0,0.0,4.567,0.1015,9.9,1657345.0,1146262.0,511051.0,0.0,16.31,11.28,5.03,0.0,65.74,24.718,1.23
813191.0,0.0,13498.0,0.0,80037.232,0.0,1328.523,0.0,46403.0,0.0,0.0,4.567,0.1021,9.8,1923176.0,1343168.0,579975.0,0.0,18.93,13.22,5.71,0.0,65.74,24.718,1.25
813191.0,0.0,13498.0,0.0,80037.232,0.0,1328.523,0.0,44659.0,0.0,0.0,4.396,0.1027,9.7,1923176.0,1343168.0,579975.0,0.0,18.93,13.22,5.71,0.0,65.74,24.718,1.27
834993.0,21802.0,13533.0,35.0,82183.064,2145.833,1331.967,3.445,44659.0,0.0,0.0,4.396,0.12,8.3,1923176.0,1343168.0,579975.0,0.0,18.93,13.22,5.71,0.0,65.74,24.718,1.29
841807.0,6814.0,13578.0,45.0,82853.723,670.659,1336.396,4.429,44659.0,0.0,0.0,4.396,0.1155,8.7,1923176.0,1343168.0,579975.0,0.0,18.93,13.22,5.71,0.0,65.74,24.718,1.27
849629.0,7822.0,13595.0,17.0,83623.593,769.87,1338.07,1.673,44659.0,0.0,0.0,4.396,0.1146,8.7,1923176.0,1343168.0,579975.0,0.0,18.93,13.22,5.71,0.0,65.74,24.718,1.26
